videoid,videoname,channelid,channelname,views,comments,likes,dislikes,adtype,advertiser,adfullurl,datecollected,dateuploaded,uploadts,testid,dataset
A1cBPGmRDFU,,,,,,,,,,,1632434730,,,20210923215902,cur
dDxwcnUK53M,,,,,,,,,,,1632434750,,,20210923215902,cur
WetaN1CGOu8,,,,,,,,,,,1632434753,,,20210923215902,cur
ZGMH1WyMJHU,,,,,,,,,,,1632434782,,,20210923215902,cur
o3W_u5tAuVc,,,,,,,,,,,1632434785,,,20210923215902,cur
0PTVyxtyRt8,,,,,,,,,,,1632434789,,,20210923215902,cur
Rf4pUdhFq3U,,,,,,,,,,,1632434793,,,20210923215902,cur
zdgSoHfWvP8,,,,,,,,,,,1632434812,,,20210923215902,cur
Qu5tP-RW2ss,,,,,,,,,,,1632434829,,,20210923215902,cur
bz18Eawnv1o,,,,,,,,,,,1632434832,,,20210923215902,cur
4Er8b1pNOro,,,,,,,,,,,1632434903,,,20210923215902,cur
igFNYM8RWZU,,,,,,,,,,,1632434932,,,20210923215902,cur
D5-hlv93nE0,,,,,,,,,,,1632434936,,,20210923215902,cur
1M5fYHTrtMA,,,,,,,,,,,1632434939,,,20210923215902,cur
CIQy7IQS7jo,,,,,,,,,,,1632434943,,,20210923215902,cur
09F4sKUzBko,,,,,,,,,,,1632434960,,,20210923215902,cur
B5G1749AMh0,,,,,,,,,,,1632434983,,,20210923215902,cur
jlxNKXNf5As,,,,,,,,,,,1632435001,,,20210923215902,cur
dyMTkDOiKPM,,,,,,,,,,,1632435017,,,20210923215902,cur
caIfZPxEw70,,,,,,,,,,,1632435099,,,20210923215902,cur
crVsCpZdzsA,,,,,,,,,,,1632435102,,,20210923215902,cur
ZgSs2COy2Vs,,,,,,,,,,,1632435143,,,20210923215902,cur
7RMgpLhTSDk,,,,,,,,,,,1632435146,,,20210923215902,cur
gplwzyOGpg4,,,,,,,,,,,1632435171,,,20210923215902,cur
17xoa16601I,,,,,,,,,,,1632435255,,,20210923215902,cur
1eaqwJmBzGo,,,,,,,,,,,1632435258,,,20210923215902,cur
64dmMXGzuq8,,,,,,,,,,,1632435275,,,20210923215902,cur
CLXNd4TvgcE,,,,,,,,,,,1632435278,,,20210923215902,cur
8J9Y9suS38Q,,,,,,,,,,,1632435298,,,20210923215902,cur
bHwcQQbLuCw,,,,,,,,,,,1632435330,,,20210923215902,cur
uWQMoWCaVBI,,,,,,,,,,,1632435333,,,20210923215902,cur
1056dOSsCtE,,,,,,,,,,,1632435363,,,20210923215902,cur
BLwrg4XizN8,,,,,,,,,,,1632435378,,,20210923215902,cur
CMZXsVbRbM8,,,,,,,,,,,1632435382,,,20210923215902,cur
DI3bivyUfBg,,,,,,,,,,,1632435385,,,20210923215902,cur
33jWzVnVFEU,,,,,,,,,,,1632435426,,,20210923215902,cur
akFbN6Odu-o,,,,,,,,,,,1632435480,,,20210923215902,cur
OCoR2-V3Rn8,,,,,,,,,,,1632435483,,,20210923215902,cur
DOwgGeAamoA,,,,,,,,,,,1632435512,,,20210923215902,cur
PSLEUiTh208,,,,,,,,,,,1632435515,,,20210923215902,cur
puT0DhfcY3c,,,,,,,,,,,1632435548,,,20210923215902,cur
0XyY3xqRGY8,,,,,,,,,,,1632435618,,,20210923215902,cur
81hh-niTGbg,,,,,,,,,,,1632435635,,,20210923215902,cur
aVDeX2Y_bow,,,,,,,,,,,1632435639,,,20210923215902,cur
wmX3oLBuwI0,,,,,,,,,,,1632435769,,,20210923215902,cur
1Y8dILfJ_lo,,,,,,,,,,,1632435798,,,20210923215902,cur
n00pJ98krok,,,,,,,,,,,1632435801,,,20210923215902,cur
C3SjsL3V_dA,,,,,,,,,,,1632435805,,,20210923215902,cur
4YE2E4cikQY,,,,,,,,,,,1632435808,,,20210923215902,cur
jGmNIWbkEKY,,,,,,,,,,,1632435828,,,20210923215902,cur
fbw23BOxHAk,,,,,,,,,,,1632435831,,,20210923215902,cur
_xuuaxJ43dM,,,,,,,,,,,1632435835,,,20210923215902,cur
eMP1C7ImjjQ,,,,,,,,,,,1632435838,,,20210923215902,cur
19vgVkjYV3E,,,,,,,,,,,1632435868,,,20210923215902,cur
D6SIq8ungWw,,,,,,,,,,,1632435871,,,20210923215902,cur
EBIk9yGJZ8g,,,,,,,,,,,1632435874,,,20210923215902,cur
kxm-BSzoTbM,,,,,,,,,,,1632435878,,,20210923215902,cur
5oiata85cko,,,,,,,,,,,1632435882,,,20210923215902,cur
1lvZ8xbanlc,,,,,,,,,,,1632435897,,,20210923215902,cur
t5GJ9QH6lLc,,,,,,,,,,,1632435946,,,20210923215902,cur
qOQTmd6Lf8Q,,,,,,,,,,,1632435949,,,20210923215902,cur
FzQ9vBiED-c,,,,,,,,,,,1632435953,,,20210923215902,cur
eJEoAEzTncw,,,,,,,,,,,1632435982,,,20210923215902,cur
6w5TW8hu3Vs,,,,,,,,,,,1632435998,,,20210923215902,cur
87aVcIpc42U,,,,,,,,,,,1632436001,,,20210923215902,cur
2tMHdpQaqPY,,,,,,,,,,,1632436023,,,20210923215902,cur
9WVaoKT2Nr4,,,,,,,,,,,1632436060,,,20210923215902,cur
lTSPYqtIUdM,,,,,,,,,,,1632436063,,,20210923215902,cur
CS7JqvwsJWk,,,,,,,,,,,1632436080,,,20210923215902,cur
6ZIag2QqlDA,,,,,,,,,,,1632436083,,,20210923215902,cur
9MgjXq9rzgk,,,,,,,,,,,1632436104,,,20210923215902,cur
CKvsE0Cr4qo,,,,,,,,,,,1632436133,,,20210923215902,cur
9K9eCM3-SL4,,,,,,,,,,,1632436136,,,20210923215902,cur
cqKicEAHRhY,,,,,,,,,,,1632436140,,,20210923215902,cur
1lCWgsiKX5Q,,,,,,,,,,,1632436143,,,20210923215902,cur
27xSfhCeSe4,,,,,,,,,,,1632436171,,,20210923215902,cur
FqUb7U8p1Ik,,,,,,,,,,,1632436193,,,20210923215902,cur
3JHd7Tt14KU,,,,,,,,,,,1632436217,,,20210923215902,cur
KCZ5UlI7u78,,,,,,,,,,,1632436221,,,20210923215902,cur
4_JdXoAn2LU,,,,,,,,,,,1632436238,,,20210923215902,cur
DD7DnV_BP1c,,,,,,,,,,,1632436254,,,20210923215902,cur
b3k7hsDBw4Q,,,,,,,,,,,1632436270,,,20210923215902,cur
17birnj6oU4,,,,,,,,,,,1632436339,,,20210923215902,cur
5zvQtc0k9U8,,,,,,,,,,,1632436342,,,20210923215902,cur
-GSf5XqbQ0E,,,,,,,,,,,1632436345,,,20210923215902,cur
dI-3CTeOi0M,,,,,,,,,,,1632436349,,,20210923215902,cur
1Y_NLMoOBCQ,,,,,,,,,,,1632436388,,,20210923215902,cur
sGP3buh-euo,,,,,,,,,,,1632436431,,,20210923215902,cur
xNzHy3Sg05o,,,,,,,,,,,1632436453,,,20210923215902,cur
1iJY8980-zI,,,,,,,,,,,1632436456,,,20210923215902,cur
bA6VGQkVms4,,,,,,,,,,,1632436474,,,20210923215902,cur
-R3kK2UxvBw,,,,,,,,,,,1632436490,,,20210923215902,cur
2tgbL0vE-S0,,,,,,,,,,,1632436519,,,20210923215902,cur
AA66FiU4nfI,,,,,,,,,,,1632436522,,,20210923215902,cur
5CtyPVVqBVk,,,,,,,,,,,1632437954,,,20210923225902,cur
0Xbm706clHo,,,,,,,,,,,1632437982,,,20210923225902,cur
72MGsUCx81c,,,,,,,,,,,1632438011,,,20210923225902,cur
K7NBy6SwcnU,,,,,,,,,,,1632438040,,,20210923225902,cur
87YFApd3uPo,,,,,,,,,,,1632438056,,,20210923225902,cur
5wgVIbGW6h8,,,,,,,,,,,1632438072,,,20210923225902,cur
-kU5FaeCvSY,,,,,,,,,,,1632438075,,,20210923225902,cur
9gfLXsDNBtk,,,,,,,,,,,1632438079,,,20210923225902,cur
fxau3Ze--0o,,,,,,,,,,,1632438083,,,20210923225902,cur
PdAVIeSNxkw,,,,,,,,,,,1632455995,,,20210924035901,cur
9MgjXq9rzgk,,,,,,,,,,,1632456028,,,20210924035901,cur
eoOScnq-hko,,,,,,,,,,,1632456031,,,20210924035901,cur
alexJ8h-mDU,,,,,,,,,,,1632456035,,,20210924035901,cur
7Amk6Ugxrn0,,,,,,,,,,,1632456038,,,20210924035901,cur
49S2NszzvZA,,,,,,,,,,,1632456042,,,20210924035901,cur
-M8nVLodeMs,,,,,,,,,,,1632456046,,,20210924035901,cur
XyN4KiYqsqs,,,,,,,,,,,1632456049,,,20210924035901,cur
NsnnFzfUgYI,,,,,,,,,,,1632456189,,,20210924035901,cur
0G1D1rx3X_M,,,,,,,,,,,1632456229,,,20210924035901,cur
-DiduLtGATc,,,,,,,,,,,1632456245,,,20210924035901,cur
2z8tSNpkh6U,,,,,,,,,,,1632456248,,,20210924035901,cur
OAAwJROsmJI,,,,,,,,,,,1632456252,,,20210924035901,cur
pgQFbqwVcvo,,,,,,,,,,,1632456326,,,20210924035901,cur
3HA7TiZ87rM,,,,,,,,,,,1632456329,,,20210924035901,cur
1ZOdo6WdyNU,,,,,,,,,,,1632456333,,,20210924035901,cur
4EDu9yMuHs0,,,,,,,,,,,1632456387,,,20210924035901,cur
5ErBYZOXTvc,,,,,,,,,,,1632456420,,,20210924035901,cur
aIXahdRu484,,,,,,,,,,,1632456481,,,20210924035901,cur
8rkvihifh2A,,,,,,,,,,,1632456494,,,20210924035901,cur
Fk7HdNrH3ag,,,,,,,,,,,1632456498,,,20210924035901,cur
461eDj6Rxqw,,,,,,,,,,,1632456517,,,20210924035901,cur
f0Re9MLngR8,,,,,,,,,,,1632456533,,,20210924035901,cur
6ykib0LJBDQ,,,,,,,,,,,1632456588,,,20210924035901,cur
byUOeeVObXM,,,,,,,,,,,1632456591,,,20210924035901,cur
l1njgbr_LVI,,,,,,,,,,,1632456595,,,20210924035901,cur
-YeTZdDthrg,,,,,,,,,,,1632456621,,,20210924035901,cur
032z0AhxPXE,,,,,,,,,,,1632456651,,,20210924035901,cur
-WNtq1SlpZU,,,,,,,,,,,1632456654,,,20210924035901,cur
0FmQeditsg8,,,,,,,,,,,1632456658,,,20210924035901,cur
B--cKhe7IYI,,,,,,,,,,,1632456675,,,20210924035901,cur
3-RZLQaL3qA,,,,,,,,,,,1632456684,,,20210924035901,cur
GQQQ83vTfwM,,,,,,,,,,,1632456687,,,20210924035901,cur
9oZp9XuyCJU,,,,,,,,,,,1632456698,,,20210924035901,cur
4MR19y0IGFc,,,,,,,,,,,1632456714,,,20210924035901,cur
2xXtjvdLSu4,,,,,,,,,,,1632456731,,,20210924035901,cur
7d5qkRc4lLI,,,,,,,,,,,1632456734,,,20210924035901,cur
778j4_lUhbk,,,,,,,,,,,1632456737,,,20210924035901,cur
cfg3TQ7TLWc,,,,,,,,,,,1632456754,,,20210924035901,cur
-LrzdyNxnfo,,,,,,,,,,,1632456757,,,20210924035901,cur
n_TCjCGmo_w,,,,,,,,,,,1632456774,,,20210924035901,cur
2kAF81gXvjY,,,,,,,,,,,1632456792,,,20210924035901,cur
WaVHw0JdA2w,,,,,,,,,,,1632456795,,,20210924035901,cur
UtrODZ76e0w,,,,,,,,,,,1632456799,,,20210924035901,cur
0Iypq11_n2I,,,,,,,,,,,1632456816,,,20210924035901,cur
-7FVAxaiwz8,,,,,,,,,,,1632456845,,,20210924035901,cur
5rgRSFAEhIM,,,,,,,,,,,1632456861,,,20210924035901,cur
eGRT4bHMDsQ,,,,,,,,,,,1632456971,,,20210924035901,cur
aqTkrsS79iE,,,,,,,,,,,1632456974,,,20210924035901,cur
2bgHlOn90NQ,,,,,,,,,,,1632456990,,,20210924035901,cur
0DzpYyPbdTc,,,,,,,,,,,1632456993,,,20210924035901,cur
Uw60QeBHr0c,,,,,,,,,,,1632457010,,,20210924035901,cur
1QK7uzly-IM,,,,,,,,,,,1632457026,,,20210924035901,cur
HhLqe0fjog4,,,,,,,,,,,1632457029,,,20210924035901,cur
6EcFCZcOFnc,,,,,,,,,,,1632457106,,,20210924035901,cur
bj0SzDJPLjE,,,,,,,,,,,1632457135,,,20210924035901,cur
1_LdoOJykpk,,,,,,,,,,,1632457138,,,20210924035901,cur
0uc6AtELFpw,,,,,,,,,,,1632457142,,,20210924035901,cur
AvzohvOb03I,,,,,,,,,,,1632457186,,,20210924035901,cur
3Cnc5G7wBIU,,,,,,,,,,,1632457189,,,20210924035901,cur
45AOSeO4uoc,,,,,,,,,,,1632457218,,,20210924035901,cur
BE2OA_1zXzI,,,,,,,,,,,1632457240,,,20210924035901,cur
FuwcILhWRlU,,,,,,,,,,,1632457261,,,20210924035901,cur
h1CpNKd6qfI,,,,,,,,,,,1632457302,,,20210924035901,cur
1m9E-4xjycA,,,,,,,,,,,1632457331,,,20210924035901,cur
4SVc34jb_cg,,,,,,,,,,,1632457361,,,20210924035901,cur
2bZJXguz-O4,,,,,,,,,,,1632457404,,,20210924035901,cur
A2cZd1OQogE,,,,,,,,,,,1632457408,,,20210924035901,cur
E0veV_Xe0wI,,,,,,,,,,,1632457411,,,20210924035901,cur
9-9202h_sIU,,,,,,,,,,,1632457415,,,20210924035901,cur
4WORwR9EMqU,,,,,,,,,,,1632457432,,,20210924035901,cur
AledqpuFI2Q,,,,,,,,,,,1632457435,,,20210924035901,cur
4DMnC7qVRxY,,,,,,,,,,,1632457478,,,20210924035901,cur
wsCZ_B7ji7w,,,,,,,,,,,1632457481,,,20210924035901,cur
akFbN6Odu-o,,,,,,,,,,,1632457485,,,20210924035901,cur
ApW8sNbOru8,,,,,,,,,,,1632457488,,,20210924035901,cur
HOMR8OgOWMM,,,,,,,,,,,1632457512,,,20210924035901,cur
ldxarsB5bQI,,,,,,,,,,,1632457515,,,20210924035901,cur
2FrkLxpOHEw,,,,,,,,,,,1632457519,,,20210924035901,cur
j9jHdtONL48,,,,,,,,,,,1632457523,,,20210924035901,cur
E8V4jCA0O_M,,,,,,,,,,,1632457560,,,20210924035901,cur
K1GPxgU4GYc,,,,,,,,,,,1632457578,,,20210924035901,cur
9qr3kS1oAjU,,,,,,,,,,,1632457581,,,20210924035901,cur
UpiTomNC0eA,,,,,,,,,,,1632457598,,,20210924035901,cur
6vxv6DnyGms,,,,,,,,,,,1632457601,,,20210924035901,cur
7accIUPBj9E,,,,,,,,,,,1632457605,,,20210924035901,cur
JebJv-YH1zI,,,,,,,,,,,1632457653,,,20210924035901,cur
-qDXzJ7k19o,,,,,,,,,,,1632457670,,,20210924035901,cur
vaTUJxuGyg4,,,,,,,,,,,1632457673,,,20210924035901,cur
E5kd4BxkK4A,,,,,,,,,,,1632457690,,,20210924035901,cur
46pgnjKbIGU,,,,,,,,,,,1632457706,,,20210924035901,cur
gy1IaRo1IMo,,,,,,,,,,,1632457787,,,20210924035901,cur
GK8yKHRmVyk,,,,,,,,,,,1632457829,,,20210924035901,cur
lHhhKGvwEts,,,,,,,,,,,1632457832,,,20210924035901,cur
caYIXyNo_iw,,,,,,,,,,,1632457836,,,20210924035901,cur
129Xt8xUSyI,,,,,,,,,,,1632457840,,,20210924035901,cur
d0az0Ifo9Y0,,,,,,,,,,,1632457905,,,20210924035901,cur
K1yJNHwOa-k,,,,,,,,,,,1632457908,,,20210924035901,cur
mD1KEzLplLk,,,,,,,,,,,1632457912,,,20210924035901,cur
3zB6KqJb0Xs,,,,,,,,,,,1632457916,,,20210924035901,cur
6ba9aF1n_Dg,,,,,,,,,,,1632457975,,,20210924035901,cur
16w1_T1XPBs,,,,,,,,,,,1632457992,,,20210924035901,cur
e7MNlh5m_7M,,,,,,,,,,,1632457995,,,20210924035901,cur
qAhBKNMHrIM,,,,,,,,,,,1632457999,,,20210924035901,cur
7jv0qMfYCa4,,,,,,,,,,,1632458023,,,20210924035901,cur
1Ljq2mIp3CM,,,,,,,,,,,1632458033,,,20210924035901,cur
wmX3oLBuwI0,,,,,,,,,,,1632458037,,,20210924035901,cur
aE7eJDJfjLw,,,,,,,,,,,1632458066,,,20210924035901,cur
mcj1XRi2R7k,,,,,,,,,,,1632458110,,,20210924035901,cur
94GKaeAn0EY,,,,,,,,,,,1632458113,,,20210924035901,cur
401LJ38F_yg,,,,,,,,,,,1632463165,,,20210924055901,cur
8gt92CXx3M8,,,,,,,,,,,1632463168,,,20210924055901,cur
1gu5CVilGtk,,,,,,,,,,,1632463213,,,20210924055901,cur
6McW0prr1nM,,,,,,,,,,,1632463230,,,20210924055901,cur
Dle3bgO_JFg,,,,,,,,,,,1632463299,,,20210924055901,cur
0x7Zy2L8zsI,,,,,,,,,,,1632463302,,,20210924055901,cur
0onggVOHpK8,,,,,,,,,,,1632463335,,,20210924055901,cur
FQieRlhuaCs,,,,,,,,,,,1632463378,,,20210924055901,cur
LtljbBBqez0,,,,,,,,,,,1632463382,,,20210924055901,cur
3Ncwq5SNjHQ,,,,,,,,,,,1632463430,,,20210924055901,cur
1q7X3qIUCVg,,,,,,,,,,,1632463433,,,20210924055901,cur
-ZkCnAfKqis,,,,,,,,,,,1632463437,,,20210924055901,cur
0s6CC_lPZeg,,,,,,,,,,,1632463440,,,20210924055901,cur
4hR3X2-4jgk,,,,,,,,,,,1632463481,,,20210924055901,cur
aUyZ11VJG9Y,,,,,,,,,,,1632463497,,,20210924055901,cur
AAcRXEAW1hA,,,,,,,,,,,1632463515,,,20210924055901,cur
hvQryqFuu3Q,,,,,,,,,,,1632463531,,,20210924055901,cur
3Y8DThU3hxo,,,,,,,,,,,1632463534,,,20210924055901,cur
2GfKd2ZuF3Y,,,,,,,,,,,1632463538,,,20210924055901,cur
-NeKO3EB854,,,,,,,,,,,1632463542,,,20210924055901,cur
-K6wdlCorlc,,,,,,,,,,,1632463545,,,20210924055901,cur
uu7j3YioScE,,,,,,,,,,,1632463549,,,20210924055901,cur
18tIAqbHYXE,,,,,,,,,,,1632463566,,,20210924055901,cur
112Yfajvc7k,,,,,,,,,,,1632463569,,,20210924055901,cur
5QnkSot3Jaw,,,,,,,,,,,1632463591,,,20210924055901,cur
uKxPEh7dvCU,,,,,,,,,,,1632481160,,,20210924105901,cur
5cC5eydcfdM,,,,,,,,,,,1632481202,,,20210924105901,cur
b-daV9KUnrk,,,,,,,,,,,1632481205,,,20210924105901,cur
CdBKwpZDjXg,,,,,,,,,,,1632481223,,,20210924105901,cur
bmJuYcar-0w,,,,,,,,,,,1632481226,,,20210924105901,cur
iVwjtzGbOt0,,,,,,,,,,,1632481268,,,20210924105901,cur
4SmB2b1fdDM,,,,,,,,,,,1632481329,,,20210924105901,cur
22OMG5RxR_Q,,,,,,,,,,,1632481358,,,20210924105901,cur
Ed6T2HSeGgA,,,,,,,,,,,1632481361,,,20210924105901,cur
9t4Lfg4WhiY,,,,,,,,,,,1632481364,,,20210924105901,cur
TnLlc1Vowwg,,,,,,,,,,,1632481368,,,20210924105901,cur
5tHEAOLkEec,,,,,,,,,,,1632481372,,,20210924105901,cur
0uxm3cW0b4Q,,,,,,,,,,,1632481389,,,20210924105901,cur
7d5qkRc4lLI,,,,,,,,,,,1632481392,,,20210924105901,cur
Fzf48KW0gyA,,,,,,,,,,,1632481409,,,20210924105901,cur
2_bBxDTvtSY,,,,,,,,,,,1632481438,,,20210924105901,cur
bVNz7_EDYTA,,,,,,,,,,,1632481454,,,20210924105901,cur
df5CZJedmtI,,,,,,,,,,,1632481457,,,20210924105901,cur
-EvX1k9LXm4,,,,,,,,,,,1632481473,,,20210924105901,cur
bJP7HIUmv3w,,,,,,,,,,,1632481477,,,20210924105901,cur
-fv098iX1rk,,,,,,,,,,,1632481495,,,20210924105901,cur
2bjKEjNsh2E,,,,,,,,,,,1632481528,,,20210924105901,cur
VNuP-RUFIBA,,,,,,,,,,,1632481546,,,20210924105901,cur
cbScrfn_Jg0,,,,,,,,,,,1632481549,,,20210924105901,cur
441XgooQDRY,,,,,,,,,,,1632481566,,,20210924105901,cur
-dZd9Q-ZrC0,,,,,,,,,,,1632481582,,,20210924105901,cur
Cn_NNk8ZN-A,,,,,,,,,,,1632481585,,,20210924105901,cur
CHzHiF1oZIw,,,,,,,,,,,1632481626,,,20210924105901,cur
AsAJEMDzCBs,,,,,,,,,,,1632484764,,,20210924115901,cur
1J3lPDUEMik,,,,,,,,,,,1632484779,,,20210924115901,cur
Qdxgwhl2TAY,,,,,,,,,,,1632484782,,,20210924115901,cur
3AckXxlQRQM,,,,,,,,,,,1632484820,,,20210924115901,cur
6peDCQ_23zg,,,,,,,,,,,1632484823,,,20210924115901,cur
GUjzvtv0nU0,,,,,,,,,,,1632484827,,,20210924115901,cur
3s-BicUPqzQ,,,,,,,,,,,1632484839,,,20210924115901,cur
8NA39aLoaGo,,,,,,,,,,,1632484842,,,20210924115901,cur
1_9InilSTKs,,,,,,,,,,,1632484846,,,20210924115901,cur
-KagNMKlL5A,,,,,,,,,,,1632484862,,,20210924115901,cur
-eSN-f6jMSk,,,,,,,,,,,1632484878,,,20210924115901,cur
4Syxj_pbJG4,,,,,,,,,,,1632484881,,,20210924115901,cur
k5Zkmc7wers,,,,,,,,,,,1632484905,,,20210924115901,cur
4dewpLF3Fzw,,,,,,,,,,,1632484908,,,20210924115901,cur
kX7RVMPTbEI,,,,,,,,,,,1632484930,,,20210924115901,cur
54pkkGDuc8Q,,,,,,,,,,,1632484960,,,20210924115901,cur
Ia0_pmfw1p4,,,,,,,,,,,1632484988,,,20210924115901,cur
1kgL1-Dkxsk,,,,,,,,,,,1632485005,,,20210924115901,cur
oojt8NjhlOc,,,,,,,,,,,1632485038,,,20210924115901,cur
NhKjsQZ4vYw,,,,,,,,,,,1632502766,,,20210924165901,cur
3ZO5Dyj8zSE,,,,,,,,,,,1632502782,,,20210924165901,cur
KajWZv-nGH0,,,,,,,,,,,1632502785,,,20210924165901,cur
4nGIKA3oPRc,,,,,,,,,,,1632502798,,,20210924165901,cur
RMS1XTmv4TU,,,,,,,,,,,1632502841,,,20210924165901,cur
j_737uiecSw,,,,,,,,,,,1632502844,,,20210924165901,cur
Ck4F6KnEpI4,,,,,,,,,,,1632502848,,,20210924165901,cur
2t4QMZJ4om8,,,,,,,,,,,1632502851,,,20210924165901,cur
j5vlZwTTASY,,,,,,,,,,,1632502855,,,20210924165901,cur
8BD9zGB71UY,,,,,,,,,,,1632502859,,,20210924165901,cur
8T_4KJgJoWQ,,,,,,,,,,,1632502862,,,20210924165901,cur
O2rvJ1ihQxQ,,,,,,,,,,,1632502879,,,20210924165901,cur
nS6qB4BpSCM,,,,,,,,,,,1632502921,,,20210924165901,cur
ByW4Kkg0LNA,,,,,,,,,,,1632502924,,,20210924165901,cur
8gt92CXx3M8,,,,,,,,,,,1632502928,,,20210924165901,cur
02PArBQ6nBk,,,,,,,,,,,1632502984,,,20210924165901,cur
Ga9YofVEApM,,,,,,,,,,,1632503000,,,20210924165901,cur
0VnCcuOqyeA,,,,,,,,,,,1632503017,,,20210924165901,cur
vLK49GJMy_4,,,,,,,,,,,1632503033,,,20210924165901,cur
imL-yVFkupw,,,,,,,,,,,1632503036,,,20210924165901,cur
2gDzl_TP8LI,,,,,,,,,,,1632503060,,,20210924165901,cur
-oCUGv1TZSc,,,,,,,,,,,1632524353,,,20210924225901,cur
KmIevwH8v0s,,,,,,,,,,,1632524356,,,20210924225901,cur
fq8mxDKj-F8,,,,,,,,,,,1632524378,,,20210924225901,cur
b_9PMFfMq64,,,,,,,,,,,1632524381,,,20210924225901,cur
2gU-wD9-qVY,,,,,,,,,,,1632524385,,,20210924225901,cur
-h2B3eRvfYk,,,,,,,,,,,1632524459,,,20210924225901,cur
SdtAsxgHD7Y,,,,,,,,,,,1632524475,,,20210924225901,cur
2sZwUf3P0fI,,,,,,,,,,,1632524478,,,20210924225901,cur
BtqEuIF_ycU,,,,,,,,,,,1632524482,,,20210924225901,cur
vlQAuMWwVvA,,,,,,,,,,,1632524498,,,20210924225901,cur
GjPj6okleYI,,,,,,,,,,,1632524501,,,20210924225901,cur
9SxYY32nq84,,,,,,,,,,,1632524544,,,20210924225901,cur
2lRLkvQuR28,,,,,,,,,,,1632524547,,,20210924225901,cur
gV6moK-XIjc,,,,,,,,,,,1632524551,,,20210924225901,cur
ubAHxh_mzYc,,,,,,,,,,,1632524657,,,20210924225901,cur
xPJeIM-CMCE,,,,,,,,,,,1632524660,,,20210924225901,cur
-vBxZQp2ld4,,,,,,,,,,,1632524677,,,20210924225901,cur
33jWzVnVFEU,,,,,,,,,,,1632524694,,,20210924225901,cur
AulRHL76vgU,,,,,,,,,,,1632524697,,,20210924225901,cur
d1DfLIsvpqo,,,,,,,,,,,1632524701,,,20210924225901,cur
-NzpKCLrSqw,,,,,,,,,,,1632524733,,,20210924225901,cur
asHmH76Duy4,,,,,,,,,,,1632524736,,,20210924225901,cur
2jcPVz46z5U,,,,,,,,,,,1632524739,,,20210924225901,cur
CY5R6MiakKU,,,,,,,,,,,1632524756,,,20210924225901,cur
QNDo5Mv5_Cs,,,,,,,,,,,1632524772,,,20210924225901,cur
FHbzRnFF1o4,,,,,,,,,,,1632524806,,,20210924225901,cur
vhV9JFIrIDY,,,,,,,,,,,1632524809,,,20210924225901,cur
OThQxhZ3SkU,,,,,,,,,,,1632524813,,,20210924225901,cur
4Koe1YWulsE,,,,,,,,,,,1632524830,,,20210924225901,cur
0aubAJxl-MU,,,,,,,,,,,1632524847,,,20210924225901,cur
NiW2FId4zVI,,,,,,,,,,,1632524895,,,20210924225901,cur
-aOLQ_3f6io,,,,,,,,,,,1632524898,,,20210924225901,cur
D_u4DGly_9o,,,,,,,,,,,1632524902,,,20210924225901,cur
C3qPFO8yidY,,,,,,,,,,,1632524920,,,20210924225901,cur
5070tcKCinw,,,,,,,,,,,1632524948,,,20210924225901,cur
H5KHP_uJiR0,,,,,,,,,,,1632524952,,,20210924225901,cur
BL8NFRC0PFA,,,,,,,,,,,1632524955,,,20210924225901,cur
0PMUVgxKtQQ,,,,,,,,,,,1632524974,,,20210924225901,cur
3IZDSb4pefk,,,,,,,,,,,1632524978,,,20210924225901,cur
vEGFUUE31hw,,,,,,,,,,,1632525032,,,20210924225901,cur
gGPIVV_i9l8,,,,,,,,,,,1632525066,,,20210924225901,cur
AuDnx3cKE7g,,,,,,,,,,,1632525083,,,20210924225901,cur
6rYe23un838,,,,,,,,,,,1632525086,,,20210924225901,cur
uuf9exiw_FA,,,,,,,,,,,1632525172,,,20210924225901,cur
d4JR3BPQObg,,,,,,,,,,,1632525176,,,20210924225901,cur
fRkk00DCQR8,,,,,,,,,,,1632525179,,,20210924225901,cur
-1-KIBLS67s,,,,,,,,,,,1632525209,,,20210924225901,cur
csb0MG5mGyE,,,,,,,,,,,1632525238,,,20210924225901,cur
JTYqb-mSb1U,,,,,,,,,,,1632525241,,,20210924225901,cur
c08hRzSJ1P0,,,,,,,,,,,1632525258,,,20210924225901,cur
O49E5Hk1shc,,,,,,,,,,,1632525341,,,20210924225901,cur
49xa5aoegBw,,,,,,,,,,,1632525345,,,20210924225901,cur
Fk7HdNrH3ag,,,,,,,,,,,1632525374,,,20210924225901,cur
BP6rfcquXBE,,,,,,,,,,,1632525404,,,20210924225901,cur
0f0TRIw3w6M,,,,,,,,,,,1632525407,,,20210924225901,cur
9YSCJeIzgTA,,,,,,,,,,,1632525502,,,20210924225901,cur
h0JWcUpGxI0,,,,,,,,,,,1632525518,,,20210924225901,cur
Ar3oxqZPrE8,,,,,,,,,,,1632525582,,,20210924225901,cur
Cr4wJCxVlYU,,,,,,,,,,,1632525611,,,20210924225901,cur
beLfctCuO40,,,,,,,,,,,1632525636,,,20210924225901,cur
3q0qau8f0w8,,,,,,,,,,,1632525690,,,20210924225901,cur
1VXJFHFFFA0,,,,,,,,,,,1632525693,,,20210924225901,cur
LGDyhfAgujo,,,,,,,,,,,1632525697,,,20210924225901,cur
mY7CXRyIUXs,,,,,,,,,,,1632525727,,,20210924225901,cur
