videoid,videoname,channelid,channelname,views,comments,likes,dislikes,adtype,advertiser,adfullurl,datecollected,dateuploaded,uploadts,testid,dataset
4Wn8W2wZjZc,,,,,,,,,,,1632335346,,,20210922175901,cur
9ImuPejU6zA,,,,,,,,,,,1632335363,,,20210922175901,cur
2chkC-XQj_g,,,,,,,,,,,1632335378,,,20210922175901,cur
9M5xsXEHCek,,,,,,,,,,,1632335399,,,20210922175901,cur
9zQ14ZjDpFE,,,,,,,,,,,1632335402,,,20210922175901,cur
wt2U3mPIuRc,,,,,,,,,,,1632335406,,,20210922175901,cur
05oavsRy_uo,,,,,,,,,,,1632335451,,,20210922175901,cur
MSxheqWSass,,,,,,,,,,,1632335467,,,20210922175901,cur
9RiQzxwoZqk,,,,,,,,,,,1632335471,,,20210922175901,cur
ZQu4sA5nlRs,,,,,,,,,,,1632335513,,,20210922175901,cur
_gv4ktxByPA,,,,,,,,,,,1632335516,,,20210922175901,cur
Hc85FBrxxJQ,,,,,,,,,,,1632335533,,,20210922175901,cur
fCbLlDzsyXM,,,,,,,,,,,1632335562,,,20210922175901,cur
znd_QdYitbQ,,,,,,,,,,,1632335565,,,20210922175901,cur
CKllBe1Y9cg,,,,,,,,,,,1632335583,,,20210922175901,cur
e7vEl1BcWTM,,,,,,,,,,,1632335617,,,20210922175901,cur
kvh0wx6SjlI,,,,,,,,,,,1632335648,,,20210922175901,cur
Jh2tjM7UhbE,,,,,,,,,,,1632335680,,,20210922175901,cur
1H1OUCEMzAw,,,,,,,,,,,1632337152,,,20210922185901,cur
8lDQBr3RJDs,,,,,,,,,,,1632337156,,,20210922185901,cur
8X3HPjg73WE,,,,,,,,,,,1632337159,,,20210922185901,cur
Eecgb4lf-hA,,,,,,,,,,,1632337212,,,20210922185901,cur
0qxRZNU8y2k,,,,,,,,,,,1632337242,,,20210922185901,cur
8zAScdToWGk,,,,,,,,,,,1632337245,,,20210922185901,cur
5Qc1fTevYqA,,,,,,,,,,,1632337249,,,20210922185901,cur
KJ5Xo3NAUE0,,,,,,,,,,,1632337265,,,20210922185901,cur
1WuFaEiFQMI,,,,,,,,,,,1632337268,,,20210922185901,cur
kvR_JL5dlYw,,,,,,,,,,,1632337272,,,20210922185901,cur
6hf-nJz70GE,,,,,,,,,,,1632337275,,,20210922185901,cur
5yJP6ywCJ2I,,,,,,,,,,,1632337279,,,20210922185901,cur
dGCBu0z23xA,,,,,,,,,,,1632337295,,,20210922185901,cur
0FJK2DaHxxI,,,,,,,,,,,1632337312,,,20210922185901,cur
-jUxtUD71zc,,,,,,,,,,,1632337423,,,20210922185901,cur
lE1uxgDyDAY,,,,,,,,,,,1632337426,,,20210922185901,cur
1NLY87ZPdRw,,,,,,,,,,,1632337442,,,20210922185901,cur
Fi8RUxdkyZk,,,,,,,,,,,1632337459,,,20210922185901,cur
HGeMy9Z0vMg,,,,,,,,,,,1632337526,,,20210922185901,cur
dCTr_FIQtQ4,,,,,,,,,,,1632337529,,,20210922185901,cur
m0_7XdNbW0g,,,,,,,,,,,1632337584,,,20210922185901,cur
7uHgdv8Nv08,,,,,,,,,,,1632337621,,,20210922185901,cur
AuV31bAKsW0,,,,,,,,,,,1632337722,,,20210922185901,cur
lOL_eLkALHs,,,,,,,,,,,1632337725,,,20210922185901,cur
jOfswpTeYyA,,,,,,,,,,,1632337757,,,20210922185901,cur
5QDo28iV1A0,,,,,,,,,,,1632337760,,,20210922185901,cur
3HZoGGfottU,,,,,,,,,,,1632337763,,,20210922185901,cur
QNNbCFQ9sKw,,,,,,,,,,,1632337805,,,20210922185901,cur
SkVoqLyUOyQ,,,,,,,,,,,1632337808,,,20210922185901,cur
ACyY2UHj21Y,,,,,,,,,,,1632337811,,,20210922185901,cur
d_5zezksbA4,,,,,,,,,,,1632337815,,,20210922185901,cur
7WxpdqkFcAE,,,,,,,,,,,1632337834,,,20210922185901,cur
bdPi-Y9Ciy4,,,,,,,,,,,1632337837,,,20210922185901,cur
1YrN41YU-bE,,,,,,,,,,,1632337854,,,20210922185901,cur
b-QXIXJuZ1Y,,,,,,,,,,,1632337857,,,20210922185901,cur
GTkzQlkFBNA,,,,,,,,,,,1632337861,,,20210922185901,cur
c62aG_4PQHA,,,,,,,,,,,1632337902,,,20210922185901,cur
D_hp8t7kdpw,,,,,,,,,,,1632337905,,,20210922185901,cur
XmAoJsAC5x8,,,,,,,,,,,1632337936,,,20210922185901,cur
RRuJjkZxoAk,,,,,,,,,,,1632337940,,,20210922185901,cur
IB8-D140eZU,,,,,,,,,,,1632337969,,,20210922185901,cur
fcs2DtaYbFg,,,,,,,,,,,1632338006,,,20210922185901,cur
tq4BmMYpRoE,,,,,,,,,,,1632338025,,,20210922185901,cur
BgL4F6qVgMA,,,,,,,,,,,1632338046,,,20210922185901,cur
-4Rq-K-ysx8,,,,,,,,,,,1632338049,,,20210922185901,cur
yHwA7FH1WFA,,,,,,,,,,,1632338128,,,20210922185901,cur
55VSOVp-HRQ,,,,,,,,,,,1632338131,,,20210922185901,cur
1OsSNT9bzXk,,,,,,,,,,,1632338174,,,20210922185901,cur
2V2LryLph-4,,,,,,,,,,,1632338177,,,20210922185901,cur
0-R3EzR_edI,,,,,,,,,,,1632338180,,,20210922185901,cur
0AVjU2z-bHw,,,,,,,,,,,1632338197,,,20210922185901,cur
-eEm-JTqf5o,,,,,,,,,,,1632338200,,,20210922185901,cur
1sHP1EiQKQc,,,,,,,,,,,1632338204,,,20210922185901,cur
GfF_4Cl1Co0,,,,,,,,,,,1632338207,,,20210922185901,cur
3xbpSlSKOpI,,,,,,,,,,,1632338236,,,20210922185901,cur
lJzeZ5zAVY0,,,,,,,,,,,1632338265,,,20210922185901,cur
falVvhs3GGI,,,,,,,,,,,1632338282,,,20210922185901,cur
0lwcv0kuE8Y,,,,,,,,,,,1632338285,,,20210922185901,cur
9b3LoQePmsc,,,,,,,,,,,1632338288,,,20210922185901,cur
3YVMDEKqdv0,,,,,,,,,,,1632338306,,,20210922185901,cur
lIrMwee5Mxc,,,,,,,,,,,1632338325,,,20210922185901,cur
a9_u4NfxoCU,,,,,,,,,,,1632338370,,,20210922185901,cur
zstHRr2IKwk,,,,,,,,,,,1632338373,,,20210922185901,cur
5o2mvfNHf-M,,,,,,,,,,,1632338389,,,20210922185901,cur
BDD0J1ejEcg,,,,,,,,,,,1632338392,,,20210922185901,cur
-7Ivvgh7_Wo,,,,,,,,,,,1632338409,,,20210922185901,cur
jE1nhNSVtKw,,,,,,,,,,,1632338437,,,20210922185901,cur
0YhJcl0PO3U,,,,,,,,,,,1632338440,,,20210922185901,cur
SQqLqo_oBzQ,,,,,,,,,,,1632338457,,,20210922185901,cur
NwhbYby3Gug,,,,,,,,,,,1632338474,,,20210922185901,cur
31gpCcbklHw,,,,,,,,,,,1632338490,,,20210922185901,cur
2UxAWl18xug,,,,,,,,,,,1632338493,,,20210922185901,cur
-KagNMKlL5A,,,,,,,,,,,1632338510,,,20210922185901,cur
Rh5fZztAVxU,,,,,,,,,,,1632338513,,,20210922185901,cur
A01aQfBDkVQ,,,,,,,,,,,1632338516,,,20210922185901,cur
8rkvihifh2A,,,,,,,,,,,1632338520,,,20210922185901,cur
HQTvESUTO5M,,,,,,,,,,,1632338537,,,20210922185901,cur
9eacnfUnx1U,,,,,,,,,,,1632338540,,,20210922185901,cur
4dj_RAKAPRI,,,,,,,,,,,1632338569,,,20210922185901,cur
A7oSzgmNnpM,,,,,,,,,,,1632338572,,,20210922185901,cur
37GnrgPU_A8,,,,,,,,,,,1632338602,,,20210922185901,cur
fYqBwSoCkLs,,,,,,,,,,,1632338605,,,20210922185901,cur
-E9A_MgrajA,,,,,,,,,,,1632338609,,,20210922185901,cur
LdrvWFFEgy4,,,,,,,,,,,1632338620,,,20210922185901,cur
8-b-lHI7X4c,,,,,,,,,,,1632338623,,,20210922185901,cur
J0ROc1EcZp4,,,,,,,,,,,1632338652,,,20210922185901,cur
dsaYD_MMgaU,,,,,,,,,,,1632338655,,,20210922185901,cur
DgPIoBZD5DM,,,,,,,,,,,1632338694,,,20210922185901,cur
3YsJKg7b5Lc,,,,,,,,,,,1632338816,,,20210922185901,cur
aA9EGjGonsQ,,,,,,,,,,,1632338837,,,20210922185901,cur
5aWkCtyPM9s,,,,,,,,,,,1632338840,,,20210922185901,cur
RJts_juzgzM,,,,,,,,,,,1632338843,,,20210922185901,cur
eWs4PRyBOG0,,,,,,,,,,,1632338847,,,20210922185901,cur
ezw5g2S3888,,,,,,,,,,,1632338863,,,20210922185901,cur
c7SY0kW_ogo,,,,,,,,,,,1632338880,,,20210922185901,cur
5qIg1nfhpx4,,,,,,,,,,,1632338896,,,20210922185901,cur
AJRZkqYkJOM,,,,,,,,,,,1632338899,,,20210922185901,cur
2kipsmCorPg,,,,,,,,,,,1632338941,,,20210922185901,cur
alowAEaNWOc,,,,,,,,,,,1632338944,,,20210922185901,cur
AMUz8Ogmpe4,,,,,,,,,,,1632338974,,,20210922185901,cur
U4kFi3MVD2g,,,,,,,,,,,1632338990,,,20210922185901,cur
tLMvHBFwUmE,,,,,,,,,,,1632339006,,,20210922185901,cur
2_bBxDTvtSY,,,,,,,,,,,1632339009,,,20210922185901,cur
-La3UeMuoI4,,,,,,,,,,,1632339039,,,20210922185901,cur
1qqkRC0OEkE,,,,,,,,,,,1632339042,,,20210922185901,cur
GU46ma1MTwM,,,,,,,,,,,1632339099,,,20210922185901,cur
4o4MRk0MFE0,,,,,,,,,,,1632339114,,,20210922185901,cur
9Bd3JrlZ4kg,,,,,,,,,,,1632339143,,,20210922185901,cur
5HnYan7Wcx0,,,,,,,,,,,1632339146,,,20210922185901,cur
hcjdtmavHAs,,,,,,,,,,,1632339162,,,20210922185901,cur
d8b5GazayiY,,,,,,,,,,,1632339193,,,20210922185901,cur
Cn_NNk8ZN-A,,,,,,,,,,,1632339210,,,20210922185901,cur
bpyXGp0ejGM,,,,,,,,,,,1632339227,,,20210922185901,cur
jGjadW9j4XU,,,,,,,,,,,1632339230,,,20210922185901,cur
9kxSVJS6ahk,,,,,,,,,,,1632339247,,,20210922185901,cur
1FRZ3Igh7jU,,,,,,,,,,,1632339288,,,20210922185901,cur
26m7anC7HDM,,,,,,,,,,,1632340751,,,20210922195901,cur
33jWzVnVFEU,,,,,,,,,,,1632340780,,,20210922195901,cur
